Gaia_eDR3_ID,teff,dteff,logg,dlogg,feh,dfeh,SNR_B,SNR_G,SNR_R,SNR_IR,A_Li,err_A_Li,Li_EW_significance,br_ref,err_br_ref,br_tar,err_br_tar,RV,RV_flag,RV_B,RV_V,RV_R,RV_IR,Gmag,Vmag,err_Vmag,plx,err_plx,r_med_geo,r_lo_geo,r_hi_geo,r_med_photogeo,r_lo_photogeo,r_hi_photogeo,MedianFlux,MedianSigma,teff_nc,dteff_nc,logg_nc,dlogg_nc,feh_nc,dfeh_nc,age_mp,age_ll1s,age_ul1s,age_ll2s,age_ul2s,age_mean,age_std,mass_mp,mass_ll1s,mass_ul1s,mass_ll2s,mass_ul2s,mass_mean,mass_std,logl_mp,logl_ll1s,logl_ul1s,logl_ll2s,logl_ul2s,logl_mean,logl_std,mv_mp,mv_ll1s,mv_ul1s,mv_ll2s,mv_ul2s,mv_mean,mv_std,r_mp,r_ll1s,r_ul1s,r_ll2s,r_ul2s,r_mean,r_std,P_ST,P_SA,P_ST_nc,P_SA_nc
6005406105739615232,5905.6,104.8,4.2913,0.0888,-0.23123,0.05764,13.4,22.4,30.2,25.1,2.01318,0.15191,4.74735,4.85593,0.00996,5.15458,0.11851,-13.80115,FFFF,-11.268625613127126,-14.225831918087376,-14.214344531307711,-14.13686726365438,14.85,14.99110854270693,0.002781,0.612,0.03134988876710455,1536.1583,1458.6376,1608.7756,1515.7563,1447.0778,1574.5009,3650.6,122.81,5829.5,96.3,4.0764,0.1699,-0.29057,0.06011,8.5,6.119,10.612,3.624,12.776,8.301,2.263,0.97,0.922,1.083,0.879,1.259,1.021,0.098,0.36,0.135,0.561,-0.033,0.766,0.333,0.205,4.08,3.515,4.569,2.956,4.954,4.011,0.515,1.34,1.099,1.773,0.944,2.308,1.49,0.361,0.003059280078966342,0.8383068697610879,8.224542089403044E-5,0.3352930781666613
6197735462806077184,5570.0,85.7,4.4609,0.065,-0.62553,0.0574,13.2,22.2,27.3,24.9,1.37561,0.23547,1.87096,4.96754,0.01089,5.27582,0.15009,-50.23055,FFFT,8.451469209845344,8.535499150852425,5.685737812523085,8.451469209845344,14.86,14.991770753446655,0.002775,1.0045,0.039832502506979214,955.46,921.17596,994.978,959.4993,930.56964,996.08716,3366.9,125.89,5631.6,78.8,4.4499,0.1244,-0.58665,0.05464,14.3,7.697,14.799,2.468,15.052,9.703,3.683,0.81,0.781,0.843,0.754,0.878,0.813,0.031,-0.2,-0.273,-0.104,-0.34,0.023,-0.182,0.092,5.42,5.156,5.594,4.815,5.763,5.341,0.238,0.84,0.781,0.921,0.74,1.049,0.855,0.082,3.44135713440614E-21,7.212711911308786E-9,7.784555886751377E-20,8.782353359169871E-8
6197672034730141440,5874.5,110.5,4.4258,0.0791,-0.05241,0.06118,10.6,16.6,21.6,20.2,2.00733,0.17979,3.39485,4.99951,0.00987,6.56581,0.15232,-56.50019,FFFF,-56.343128065635625,-54.05816128873203,-56.857378125230845,-59.3748425073484,14.87,15.002930712617207,0.002772,0.6299,0.029557504511177106,1505.2024,1420.0422,1574.4601,1501.2451,1442.8385,1565.8295,2522.7,118.95,5849.8,101.6,4.365,0.1513,-0.07469,0.0667,6.5,3.52,8.537,0.971,10.647,5.816,2.444,1.01,0.968,1.063,0.927,1.129,1.02,0.05,0.02,-0.046,0.195,-0.119,0.379,0.114,0.128,4.67,4.272,4.9,3.821,5.107,4.546,0.327,1.02,0.958,1.228,0.906,1.499,1.13,0.163,0.3531513567165702,0.9639944405719635,0.2707693568379558,0.9698230634016478
6005538184573114880,5644.1,84.0,4.4393,0.0584,0.1104,0.04457,12.6,21.3,23.7,24.1,1.57404,0.21736,2.24568,4.94089,0.00971,5.67784,0.09868,-27.13298,FFFF,-25.354407629536034,-25.60649745255728,-28.428689062615423,-28.27373452730876,14.87,15.016426440934175,0.002776,1.0166,0.027696725835635105,946.3975,924.6737,974.56934,950.6914,930.94653,968.32434,3021.6,129.06,5681.4,77.2,4.516,0.1117,0.14785,0.05069,3.9,1.633,6.606,0.376,9.127,4.21,2.34,1.03,0.993,1.064,0.957,1.099,1.028,0.035,-0.03,-0.093,0.054,-0.148,0.162,-0.017,0.077,4.96,4.725,5.11,4.437,5.257,4.888,0.203,0.99,0.944,1.088,0.909,1.231,1.026,0.084,0.15192416043648577,0.9806134097742872,0.08216185959008186,0.9938809785271162
6005487847555292032,5656.0,65.1,4.2175,0.0635,0.31262,0.0289,13.4,22.8,28.3,25.8,1.53388,0.18837,2.5887,4.8563,0.00998,5.19927,0.08883,-40.45122,FFFF,-39.44018964594494,-39.83232937064466,-39.80016468766159,-42.41060179096314,14.87,15.0422253172872,0.002771,0.966,0.032069052054245095,992.4301,958.1748,1032.2721,993.98114,959.77344,1026.9336,3730.8,134.02,5657.0,59.9,4.1617,0.1215,0.34969,0.03472,5.6,4.713,7.193,3.226,8.515,6.113,1.281,1.12,1.075,1.208,1.038,1.298,1.153,0.068,0.3,0.167,0.418,0.013,0.547,0.289,0.129,4.25,3.857,4.544,3.505,4.859,4.117,0.33,1.46,1.268,1.665,1.062,1.923,1.474,0.209,1.5892817686578797E-14,0.3485517204599811,3.7666374123657874E-14,0.06971298770751073
6005496059533567360,5808.8,76.2,4.4892,0.0484,-0.17941,0.04593,12.7,21.1,25.1,22.0,1.88027,0.16024,3.20839,4.93711,0.01058,5.44804,0.12022,-39.55694,FFFF,-39.44018964594494,-36.98716298702718,-39.80016468766159,-39.58322833823227,14.87,15.00663931304434,0.002776,1.0664,0.029508288860149515,908.164,879.45844,930.3739,901.08435,875.38367,927.7331,3221.2,129.75,5811.6,70.0,4.4802,0.0926,-0.18732,0.04852,4.6,2.142,7.303,0.521,9.564,4.882,2.401,0.97,0.941,1.005,0.912,1.038,0.976,0.031,-0.03,-0.083,0.048,-0.134,0.14,-0.009,0.068,4.92,4.716,5.058,4.479,5.187,4.862,0.178,0.94,0.906,1.026,0.872,1.144,0.985,0.069,0.032681706588573015,0.9958173784765179,0.027551954824645102,0.9905663104912814
6197686500180020096,5879.5,145.9,4.325,0.116,-0.3465,0.08391,8.6,12.2,18.5,13.5,1.85355,0.25277,2.1282,5.08415,0.01077,6.13836,0.24846,-147.41829,FFFT,-56.343128065635625,-56.903327672349505,-59.70024703149239,-56.34312806563563,14.89,15.011751662454591,0.002779,0.7767,0.03794240589318413,1220.2952,1166.7524,1280.021,1236.0356,1184.8048,1299.9753,1942.1,108.48,5824.8,134.1,4.1283,0.222,-0.39229,0.08512,8.9,5.739,11.865,2.618,14.215,8.779,2.949,0.92,0.871,1.031,0.828,1.238,0.973,0.106,0.19,-0.017,0.472,-0.161,0.755,0.246,0.241,4.38,3.669,4.899,2.938,5.271,4.236,0.608,0.98,0.894,1.546,0.824,2.24,1.369,0.406,5.22453819298263E-4,0.26616818777585305,4.6515871116410015E-5,0.09064803106337148
6197777450407172352,5556.8,87.7,4.3614,0.0738,-0.48751,0.05241,11.9,18.5,24.3,18.8,0.8595,0.37994,0.14411,5.02286,0.00998,5.42872,0.16656,-41.66786,FFFT,16.902938419690688,17.07099830170485,17.057213437569253,16.902938419690688,14.9,15.039808040290476,0.002787,1.0683,0.031246618350589325,903.7758,875.1718,926.9924,903.3103,878.8191,928.6804,2652.5,111.96,5571.5,80.6,4.2954,0.1412,-0.47922,0.05145,14.6,10.413,14.92,4.279,15.073,11.515,3.131,0.83,0.8,0.871,0.772,0.933,0.839,0.041,-0.18,-0.256,0.054,-0.329,0.332,-0.071,0.182,5.29,4.654,5.514,4.031,5.714,5.066,0.459,0.89,0.818,1.145,0.765,1.576,1.002,0.226,6.9424745942494156E-15,1.6154270944793086E-4,6.341727210982945E-15,2.380638446009189E-4
6197721615832137600,5991.0,87.0,4.1767,0.0631,-0.06132,0.0455,13.6,20.0,24.8,17.0,1.95544,0.16103,3.21909,4.99836,0.00937,5.77981,0.14939,-31.93222,FFFF,-30.988720436099598,-31.296830219792227,-34.114426875138506,-33.92848143277051,14.9,15.029051900037325,0.002774,0.6515,0.031773047610733074,1430.9336,1373.8978,1492.3247,1447.4901,1390.2527,1509.9155,2718.7,111.55,5862.6,80.0,3.8674,0.1207,-0.15146,0.04949,4.8,3.583,6.675,2.634,8.606,5.288,1.55,1.2,1.098,1.334,1.022,1.484,1.222,0.119,0.73,0.52,0.861,0.356,1.019,0.641,0.158,3.02,2.694,3.542,2.283,3.941,3.228,0.399,2.12,1.731,2.474,1.455,3.004,2.074,0.375,0.011260647028449748,0.8169529843928877,8.51958834215468E-5,0.07833118854791822
6197690932585348224,5939.2,101.7,4.3218,0.0878,0.11848,0.05039,9.5,15.6,21.5,17.4,1.90042,0.19281,2.27878,4.95287,0.00931,5.91064,0.14886,-2.84596,FFFF,-2.8171564032817815,-2.8451663836174754,-5.685737812523085,-5.654746905461752,14.91,15.068350530944956,0.002774,0.5677,0.03136533561070381,1672.3964,1565.4014,1780.817,1626.1073,1554.7621,1721.3282,2176.5,104.08,5884.5,93.5,4.1887,0.1679,0.08623,0.05743,5.1,3.699,6.796,1.39,8.488,5.323,1.652,1.09,1.042,1.189,0.995,1.321,1.131,0.083,0.33,0.14,0.499,0.016,0.692,0.305,0.172,3.98,3.553,4.467,3.056,4.794,4.052,0.436,1.31,1.105,1.63,0.999,2.041,1.403,0.278,0.07507119533005398,0.9059971650964527,0.09902364511259987,0.7975487418982254
6197745083532816896,5811.1,123.8,4.3181,0.1024,-0.14899,0.06727,14.8,19.9,27.4,25.0,1.36756,0.29965,0.51907,4.90052,0.01035,5.2911,0.12415,-3.54126,FFFT,-28.171564032817813,-28.451663836174752,-28.428689062615423,-28.171564032817816,14.91,15.059895905058797,0.002775,0.8411,0.029720217150635893,1126.2755,1096.2336,1163.1643,1137.8323,1100.1672,1171.2078,2863.9,96.7,5756.4,113.8,4.1758,0.1959,-0.19062,0.07159,8.9,5.954,11.388,2.544,13.75,8.546,2.742,0.95,0.907,1.041,0.867,1.203,0.992,0.087,0.11,-0.038,0.384,-0.151,0.648,0.2,0.21,4.76,3.978,5.038,3.274,5.294,4.349,0.528,1.0,0.924,1.469,0.863,2.042,1.316,0.336,0.10278336727446441,0.9655438812483391,0.023459020920307293,0.7065423748296599
6197648326510037504,5832.4,75.2,4.3236,0.0603,0.15841,0.03653,16.3,23.7,31.0,25.1,1.18994,0.24824,-0.8377,4.92312,0.00925,4.95434,0.07761,-61.33583,FFFF,-61.977440872199196,-59.74849405596699,-62.54311593775393,-62.202215960079265,14.92,15.064799243598848,0.002771,0.6483,0.027722543310733802,1457.1528,1404.3855,1529.0604,1449.8799,1394.4235,1505.3136,4328.9,141.79,5803.2,69.2,4.2436,0.1154,0.15026,0.04207,5.3,4.067,6.977,1.72,8.363,5.662,1.531,1.09,1.052,1.153,1.014,1.232,1.109,0.054,0.26,0.118,0.373,0.011,0.495,0.237,0.123,4.09,3.83,4.494,3.527,4.787,4.227,0.313,1.31,1.128,1.491,1.013,1.728,1.32,0.18,0.03565847633361569,0.9992813890701342,0.04966087671912953,0.9624007862305545
6197679250274037504,5665.6,62.4,4.1434,0.0544,-0.43652,0.03502,15.4,23.2,30.0,25.9,1.53799,0.17791,3.46103,4.74718,0.01117,5.34309,0.13114,9.95876,FFFF,11.268625613127126,11.380665534469902,8.528606718784626,8.482120358192628,14.92,15.082595443642887,0.002777,0.5959,0.03255946099266705,1572.3439,1503.2885,1650.4626,1564.5032,1491.1824,1632.3792,3952.4,134.02,5591.6,57.3,3.8693,0.1041,-0.48381,0.03479,7.9,5.304,11.18,3.416,13.905,8.385,2.75,0.99,0.92,1.127,0.87,1.292,1.04,0.11,0.51,0.371,0.659,0.258,0.794,0.509,0.138,3.65,3.259,3.98,2.905,4.264,3.615,0.346,1.84,1.608,2.221,1.429,2.619,1.946,0.311,7.608938911984446E-24,5.590476681214714E-5,2.440134255589254E-33,4.1029964945685585E-9
6005443798371261568,6079.3,93.8,4.3476,0.0856,-0.79372,0.06437,11.1,19.2,22.6,20.3,2.14629,0.15,2.66109,5.00992,0.01193,6.29754,0.25667,153.61623,FFFF,152.12644577721622,153.6389847153437,153.51492093812328,152.67816644746733,14.93,15.057357778722073,0.002775,0.6058,0.031031655210071556,1553.6592,1482.6959,1631.2484,1538.5035,1465.6451,1610.7521,2484.3,111.31,6072.9,86.2,4.034,0.1637,-0.8,0.05907,8.5,6.449,10.354,3.973,12.371,8.364,2.026,0.91,0.867,1.01,0.827,1.166,0.957,0.088,0.41,0.212,0.636,0.045,0.857,0.421,0.207,3.9,3.295,4.361,2.705,4.77,3.798,0.522,1.3,1.097,1.775,0.937,2.368,1.52,0.373,2.957728161676837E-29,4.872757157474967E-15,1.248830858041416E-35,3.909456575064914E-18
6005432528376456320,5549.6,89.7,4.345,0.0751,-0.23336,0.04994,13.8,22.6,28.3,26.0,1.80622,0.17031,5.71519,4.84326,0.01061,5.23343,0.11605,-48.55272,FFFF,-47.89165885579028,-48.36782852149708,-48.32877140644622,-48.06534869642489,14.93,15.093908543553825,0.002774,1.0526,0.04161296802256083,914.24384,884.3129,943.2675,910.628,877.2005,945.1429,3234.9,115.35,5543.2,82.5,4.3097,0.1437,-0.23801,0.05206,13.7,9.117,14.579,3.382,15.007,10.912,3.261,0.88,0.85,0.917,0.822,0.972,0.887,0.038,-0.1,-0.196,0.097,-0.276,0.31,-0.041,0.153,5.16,4.652,5.393,4.113,5.595,4.986,0.39,0.93,0.862,1.145,0.811,1.514,1.048,0.193,3.123241152193618E-4,0.7411594294199338,1.677244175850838E-4,0.6994592925832425
6199211969483406848,5611.2,107.0,4.4695,0.0707,-0.41054,0.06913,9.3,13.4,19.6,12.4,1.22648,0.34826,0.71445,4.97325,0.01015,6.6309,0.2603,25.76283,FFFF,28.171564032817813,25.60649745255728,25.58582015635388,25.446361074577883,14.93,15.098306160900993,0.002772,0.9073,0.037714124004870175,1055.6172,1014.79504,1101.8486,1046.3976,1014.30896,1091.5675,1949.2,101.03,5645.1,98.4,4.4809,0.1352,-0.39459,0.06909,10.0,4.706,13.057,1.27,14.677,8.378,3.751,0.86,0.826,0.903,0.793,0.944,0.868,0.038,-0.15,-0.231,-0.04,-0.307,0.104,-0.129,0.102,5.29,4.988,5.487,4.613,5.696,5.197,0.265,0.85,0.807,0.963,0.767,1.123,0.911,0.096,1.0100037580434307E-6,0.0519412243630536,3.365130942976188E-6,0.08516580565364716
6197745598928899200,5474.1,82.9,4.5193,0.0516,-0.11006,0.04975,14.0,22.8,28.4,25.6,1.08484,0.28495,1.39707,4.78248,0.01021,5.1354,0.08722,-47.4646,FFFT,-67.61175367876275,-65.43882682320194,-68.22885375027701,-67.61175367876275,14.93,15.093476922945342,0.002773,1.2737,0.03249624314281536,754.488,735.00244,775.3046,767.0268,745.7904,785.22217,3455.7,124.05,5541.1,76.2,4.6777,0.0987,-0.06327,0.05345,2.2,0.859,6.083,0.214,9.978,4.166,2.714,0.93,0.899,0.961,0.867,0.989,0.93,0.03,-0.21,-0.253,-0.143,-0.303,-0.066,-0.19,0.056,5.4,5.224,5.522,5.047,5.665,5.359,0.153,0.87,0.841,0.918,0.812,0.984,0.883,0.043,0.0036227564143860584,0.5172891697210483,0.011674164657084925,0.7834369123887909
6197777175529245056,5515.7,92.6,4.4215,0.0683,0.0749,0.05065,12.0,19.6,25.3,20.1,1.25992,0.27492,1.8503,4.89385,0.00958,5.68952,0.11503,-31.68024,FFFF,-30.988720436099598,-31.296830219792227,-31.271557968876966,-31.101107980039632,14.95,15.122762663485053,0.00278,1.1914,0.03277561199434785,810.24976,791.06604,829.4408,808.2714,788.44147,834.453,2739.9,110.67,5562.2,85.1,4.5255,0.1308,0.12021,0.05706,5.7,2.412,9.192,0.559,12.157,5.842,3.114,0.98,0.941,1.017,0.902,1.054,0.977,0.038,-0.1,-0.17,-0.005,-0.231,0.113,-0.081,0.086,5.18,4.905,5.343,4.59,5.503,5.076,0.227,0.95,0.903,1.056,0.865,1.205,0.994,0.089,0.03186358615834616,0.6872728343688008,0.02889952164170446,0.8520075963506502
6197559300427362304,5585.4,92.3,4.391,0.0726,-0.3144,0.05404,12.0,19.4,25.2,21.3,0.95899,0.35881,0.30392,4.86667,0.0098,5.23719,0.14268,48.74272,FFFF,50.70881525907207,48.36782852149708,48.32877140644622,48.06534869642489,14.95,15.103061247722673,0.002778,1.0479,0.030768010002658913,917.7905,891.3789,946.1265,918.3561,896.9682,937.6058,2795.4,114.14,5591.5,84.9,4.3649,0.1389,-0.31393,0.05524,13.2,7.827,14.39,2.609,14.967,10.159,3.502,0.87,0.84,0.907,0.811,0.947,0.876,0.034,-0.12,-0.205,0.027,-0.28,0.233,-0.074,0.129,5.25,4.845,5.436,4.317,5.623,5.064,0.329,0.91,0.847,1.064,0.799,1.36,0.988,0.147,6.467166804089519E-6,0.36241676951641455,7.651683625033904E-6,0.3756724997730974
6005469602534898688,5566.6,117.6,4.3002,0.1039,-0.37824,0.0658,10.2,16.8,16.8,15.0,0.72195,0.57718,-0.06797,4.95591,0.00934,5.72954,0.16866,-20.11532,FFFF,-19.72009482297247,-19.91616468532233,-19.900082343830796,-22.61898762184701,14.95,15.08116069094167,0.002777,0.8338,0.031135757494863973,1148.4559,1103.778,1192.0581,1136.3031,1094.0808,1180.4578,1808.7,109.04,5550.2,108.1,4.198,0.1987,-0.38999,0.06625,14.5,9.654,14.877,4.098,15.066,10.992,3.182,0.87,0.825,0.953,0.787,1.127,0.899,0.086,-0.15,-0.253,0.306,-0.345,0.563,0.093,0.264,4.25,3.8,5.294,3.245,5.664,4.654,0.663,0.88,0.814,1.522,0.762,2.055,1.252,0.398,1.5929915209503375E-6,0.09598479980792723,3.2649741181917705E-7,0.05513795997787266
6197654339464368640,5766.5,77.5,4.3058,0.0676,-0.02488,0.03954,14.7,23.6,28.3,26.6,1.41132,0.2193,1.23405,4.87112,0.00949,6.12153,0.11017,-51.98643,FFFT,-8.451469209845344,-8.535499150852425,-8.528606718784626,-8.451469209845344,14.95,15.101270435377685,0.002771,0.9484,0.03186474687280527,1013.57074,979.4411,1047.3513,1012.7639,979.18896,1044.1603,3408.0,122.87,5718.9,71.2,4.1952,0.1293,-0.05548,0.04341,9.1,7.183,10.554,4.093,12.084,8.705,1.895,0.98,0.948,1.038,0.917,1.13,1.002,0.054,0.13,0.014,0.317,-0.082,0.494,0.192,0.15,4.42,3.989,4.76,3.561,5.035,4.362,0.379,1.21,1.054,1.485,0.947,1.818,1.295,0.228,0.6549488455568441,0.999858789427084,0.22833086343374753,0.8877585339800387
6005399027633243776,5754.7,115.9,4.281,0.1011,-0.29719,0.06187,10.0,18.2,24.2,22.4,1.82108,0.20113,3.72968,4.83243,0.00984,4.92858,0.15057,29.99627,FFFF,30.988720436099598,31.296830219792227,28.428689062615423,28.27373452730876,14.95,15.0912277370481,0.002776,0.5886,0.03101681947838792,1600.6301,1527.2843,1713.616,1565.0159,1504.9851,1638.5122,2477.8,105.02,5700.1,106.5,4.1047,0.1935,-0.33851,0.0635,11.0,7.379,13.25,3.741,14.676,10.001,2.879,0.9,0.864,1.013,0.831,1.213,0.964,0.102,0.22,-0.013,0.469,-0.166,0.714,0.245,0.23,4.3,3.683,4.886,3.062,5.283,4.25,0.576,1.08,0.937,1.641,0.846,2.243,1.415,0.389,2.972166827511666E-4,0.518215752075733,1.1871265720669367E-5,0.17492360992354064
6197667430525177600,5593.2,99.4,4.4009,0.077,0.11329,0.05161,8.4,15.4,17.3,19.2,1.19663,0.36999,0.70292,4.98646,0.00935,5.76238,0.13987,-2.28475,FFFF,0.0,0.0,-2.8428689062615424,-2.827373452730876,14.95,15.123765066116789,0.002775,1.0303,0.03259741641582096,937.28723,913.7442,963.72406,933.6194,909.107,964.624,1947.5,115.02,5625.6,91.4,4.467,0.1473,0.14998,0.05874,5.9,2.676,8.913,0.642,11.489,5.865,2.88,1.01,0.967,1.052,0.926,1.1,1.009,0.043,-0.03,-0.113,0.091,-0.186,0.239,-0.007,0.106,4.96,4.639,5.166,4.26,5.362,4.878,0.275,0.99,0.934,1.143,0.89,1.341,1.061,0.123,0.08403313132310747,0.8913630826694259,0.049878791920093736,0.9435475271546736
6005480009232310528,5718.2,101.0,4.4004,0.0806,-0.48531,0.06158,12.4,21.2,26.3,25.5,1.35957,0.26436,0.80127,4.87354,0.01075,5.05858,0.15678,-58.61785,FFFF,-56.343128065635625,-56.903327672349505,-56.857378125230845,-59.3748425073484,14.95,15.086032820092724,0.002777,0.9903,0.037907235781012225,963.64417,925.6241,1005.46533,972.72516,942.747,1016.11554,2881.4,109.91,5723.0,92.8,4.3045,0.1542,-0.48863,0.06049,12.5,8.353,14.069,3.142,14.89,10.587,3.144,0.86,0.827,0.905,0.795,0.967,0.87,0.043,-0.07,-0.165,0.151,-0.249,0.362,0.021,0.162,5.04,4.477,5.285,3.948,5.506,4.813,0.409,0.93,0.851,1.19,0.793,1.536,1.061,0.205,1.2392262112571998E-10,0.0014066353537294351,2.976906729489799E-11,9.429184962753931E-4
6005531072107215616,6196.4,150.1,4.3015,0.1021,-0.03905,0.08302,10.9,13.8,20.0,11.9,1.86644,0.24407,0.4616,5.09396,0.00989,5.84796,0.19828,-133.62431,FFFT,25.354407629536034,22.761331068939803,19.900082343830796,22.61898762184701,14.96,15.098094019581099,0.002773,0.6177,0.029611838059424005,1524.5897,1453.0743,1589.7173,1538.5448,1464.2024,1611.7153,2061.0,104.47,6079.7,138.0,4.0181,0.1954,-0.12936,0.09082,4.0,2.977,5.927,1.758,8.226,4.728,1.611,1.13,1.05,1.302,0.98,1.512,1.202,0.138,0.5,0.274,0.744,0.096,0.995,0.518,0.232,3.34,2.802,4.037,2.191,4.536,3.505,0.589,1.44,1.19,2.02,1.027,2.699,1.709,0.453,0.008043668829838426,0.20526682174053812,0.003088744546354568,0.21505334391632547
6197577339290261504,5625.7,83.3,4.4045,0.0624,0.03203,0.04488,13.9,21.8,27.8,24.6,1.4225,0.22491,2.04045,4.82986,0.00964,5.21038,0.09483,-17.99373,FFFF,-16.902938419690688,-17.07099830170485,-19.900082343830796,-19.791614169116134,14.96,15.111346758145343,0.002769,0.9501,0.028058746014541884,1004.51355,976.96124,1041.6359,1004.58185,976.6915,1025.5774,3635.1,133.23,5641.2,76.5,4.4414,0.1195,0.04986,0.05,7.0,3.372,9.6,0.872,11.836,6.293,2.892,0.98,0.945,1.016,0.912,1.053,0.98,0.035,-0.05,-0.118,0.054,-0.183,0.175,-0.026,0.09,5.07,4.763,5.207,4.436,5.36,4.924,0.233,0.97,0.92,1.097,0.881,1.257,1.027,0.101,0.2697279396189754,0.9687861240086866,0.26376828976015887,0.9864177339736341
6005534405003061504,5155.1,90.4,4.4178,0.0767,-0.78811,0.06352,8.1,14.7,18.0,18.6,0.60969,0.52751,1.6213,4.92133,0.01112,5.89276,0.18869,80.62291,FFFF,81.69753569517167,82.5098251249068,79.60032937532318,79.16645667646453,14.96,15.134342123084394,0.002787,1.5124,0.032504250678385076,644.4446,629.64294,658.1008,648.36536,632.7631,663.619,2092.6,117.37,5283.8,83.1,4.5086,0.1468,-0.68897,0.05835,14.5,7.035,14.878,1.947,15.066,9.238,3.901,0.72,0.694,0.748,0.671,0.777,0.722,0.026,-0.49,-0.545,-0.423,-0.599,-0.352,-0.479,0.062,6.13,5.966,6.299,5.783,6.453,6.144,0.167,0.68,0.654,0.716,0.631,0.756,0.688,0.032,7.196273572041042E-36,2.2275634031143085E-18,3.868862577182363E-30,1.8943822931791252E-13
6005537634817266944,5864.1,107.7,4.2966,0.0858,0.08133,0.05239,11.5,18.5,19.7,17.8,1.67222,0.24906,1.40264,4.95506,0.00943,5.62967,0.13469,18.75276,FFFF,19.72009482297247,19.91616468532233,19.900082343830796,16.964240716385255,14.96,15.092952631344687,0.002776,0.7902,0.03031477164333123,1196.2153,1152.062,1237.742,1197.9816,1140.5496,1251.0684,2146.5,110.75,5807.7,99.0,4.1637,0.1641,0.04819,0.05912,6.7,4.771,8.485,2.311,10.4,6.55,1.935,1.05,1.001,1.14,0.955,1.272,1.083,0.08,0.26,0.089,0.45,-0.034,0.657,0.27,0.176,4.13,3.669,4.586,3.143,4.917,4.152,0.446,1.29,1.092,1.62,0.975,2.062,1.385,0.287,0.23783505105730998,0.9726775060278257,0.17071430021958797,0.7750627978216067
6199222930239968512,5685.2,78.4,4.1678,0.0715,-0.06016,0.04015,13.0,19.5,24.8,17.7,1.21251,0.27429,1.25104,4.9346,0.0095,5.5797,0.12756,-30.80486,FFFF,-30.988720436099598,-28.451663836174752,-31.271557968876966,-31.101107980039632,14.96,15.133460737170664,0.002773,0.5804,0.030345331873671978,1611.9432,1527.6724,1686.606,1599.5966,1533.9686,1665.7626,2612.4,106.62,5600.6,72.1,3.9698,0.1368,-0.11173,0.04369,9.3,5.986,11.813,3.791,13.844,8.711,2.681,1.02,0.949,1.161,0.901,1.333,1.072,0.115,0.49,0.276,0.629,0.091,0.787,0.415,0.171,3.65,3.3,4.182,2.897,4.627,3.831,0.43,1.68,1.396,2.066,1.148,2.498,1.755,0.346,0.07544941578980897,0.96230823053039,0.0015908318870525272,0.29805098482353193
6197719451169809408,5832.8,88.6,4.239,0.0789,-0.51497,0.05147,11.0,17.1,23.2,17.6,1.76025,0.19374,2.47288,5.03836,0.01086,5.60951,0.20099,-94.63256,FFFT,-140.85782016408908,-139.4131527972563,-142.1434453130771,-140.85782016408905,14.96,15.110060787852381,0.002792,0.582,0.03271427383117511,1612.0269,1535.6592,1685.4957,1608.899,1531.2942,1678.049,2646.3,116.45,5775.9,81.4,3.9666,0.151,-0.55622,0.05022,10.1,6.571,12.645,3.73,14.451,9.342,2.833,0.92,0.866,1.057,0.828,1.246,0.985,0.111,0.47,0.269,0.657,0.081,0.837,0.434,0.188,3.93,3.353,4.302,2.837,4.736,3.777,0.473,1.48,1.264,1.958,1.033,2.497,1.695,0.375,1.2921623528902073E-16,1.6619660214011466E-5,1.5894519251723503E-21,6.233381871474973E-8
6005403769277405184,5424.6,86.2,4.4962,0.0575,-0.30545,0.05421,10.1,19.2,25.3,23.9,1.39028,0.24238,3.1964,4.86359,0.01081,5.64972,0.1399,-36.35114,FFFF,-36.623033242663155,-36.98716298702718,-36.95729578140005,-36.755854885501385,14.97,15.136970963667556,0.002804,1.2324,0.03567355225957758,787.5307,769.0538,809.7577,790.9594,766.3893,814.7151,2988.4,119.48,5488.1,79.2,4.6177,0.1099,-0.26514,0.05554,4.6,1.949,9.811,0.431,13.695,6.514,3.647,0.87,0.835,0.901,0.804,0.932,0.866,0.032,-0.27,-0.319,-0.19,-0.374,-0.107,-0.242,0.066,5.5,5.323,5.673,5.115,5.841,5.505,0.177,0.83,0.793,0.889,0.762,0.963,0.845,0.051,1.6242081731937371E-7,0.13996096324251653,9.105286059845787E-6,0.4282203201139159
6197756555388183936,5721.3,97.7,4.2407,0.0925,0.09911,0.0472,9.8,17.0,23.1,19.5,1.35025,0.27912,1.1611,4.92429,0.00971,5.50364,0.12832,48.41977,FFFF,50.70881525907207,48.36782852149708,48.32877140644622,48.06534869642489,14.97,15.117998392514256,0.00277,0.7673,0.03488234696535305,1234.8228,1178.1805,1286.1528,1232.3534,1181.4424,1283.023,2573.0,115.16,5670.8,89.8,4.1222,0.177,0.07686,0.05351,8.3,5.877,10.248,3.184,12.276,7.956,2.236,1.01,0.966,1.111,0.924,1.281,1.056,0.092,0.18,0.022,0.431,-0.098,0.663,0.249,0.2,4.46,3.796,4.828,3.192,5.117,4.228,0.504,1.22,1.051,1.667,0.942,2.199,1.427,0.345,0.1646012824416544,0.9805761647246005,0.08215314083337018,0.6740496670717933
